status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965298675776934000,2018-02-18T18:55:13Z,27459896,juanitohayburg,"ElPasoTX-USA:OK am pedal to PF,still quite fatigued.Amazed at delicious EPWU clean freshwater(cold OR hot!)right out of the tap,far superior to out of my water bottles or MSR10L!Also fascinating:commodes,bathtubs ,soap,comforts of https://t.co/8SMGnfYw5K GLAD not biketouring!",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,home.SO,https://t.co/8SMGnfYw5K,http://home.SO,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json,El Paso,"El Paso, TX",city,United States,US,|,|,-106.634874|-106.199987|-106.199987|-106.634874|31.6206683|31.6206683|31.966068|31.966068,Texas
965296673219121000,2018-02-18T18:47:15Z,191643685,DanielGivens,not sure if it's a matter of fatigue or being at the end of the honeymoon period but i want to try and avoid this in the future and maintain momentum/excitement somehow.,Twitter for iPhone,965292589107876000,191643685,DanielGivens,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json,Baltimore,"Baltimore, MD",city,United States,US,|,|,-76.7115205|-76.529443|-76.529443|-76.7115205|39.197211|39.197211|39.372215|39.372215,Maryland
965269159214019000,2018-02-18T16:57:56Z,10626512,cyetain,@johncutlefish @taharveyconsult An economy is anything where resources are constrained... people have an illusion that they can make an infinite number of decisions with equal quality... this is false... decision fatigue... bounded temporality... bounded data uptake... etc,Twitter for iPhone,965260459082502000,10626512,cyetain,FALSE,FALSE,3,1,,,,,,,,,,,,,,533409964|370918587,johncutlefish|taharveyconsult,en,,,,,https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json,Pittsburgh,"Pittsburgh, PA",city,United States,US,|,|,-80.095586|-79.8657933|-79.8657933|-80.095586|40.3615796|40.3615796|40.501198|40.501198,Pennsylvania
965239153012232000,2018-02-18T14:58:42Z,477894162,Kim_d_marlin,"@foxandfriends Im way past fatigued!!
@DNC is literally ruining the planet! @TheDemocrats goal is apparently to make SURE EVERY AMERICAN is completely MISERABLE 24/7... 7 Days a week &amp; twice on Sundays! They’re just plain MEAN &amp; HATE FILLED! 
#DemocratsHateAmerica it’s their political strategy",Twitter for iPhone,965223150752481000,15513604,foxandfriends,FALSE,FALSE,0,0,DemocratsHateAmerica,,,,,,,,,,,,,15513604|722793491059769344|14377605,foxandfriends|DNC|TheDemocrats,en,,,,,https://api.twitter.com/1.1/geo/id/db6c24fcc9e59ba4.json,Hendersonville,"Hendersonville, TN",city,United States,US,|,|,-86.674887|-86.4953126|-86.4953126|-86.674887|36.248263|36.248263|36.366587|36.366587,Tennessee
965224256656245000,2018-02-18T13:59:30Z,961293592554869000,TalkToMe365,"Because i’m not convinced yet... does anyone get really fatigued, headaches, confusion, dizziness or loss of balance from their depression? I’ve had these symptoms on and off at least once a month since July with no answers. I always feel sick. It’s so tough.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json,Boston,"Boston, MA",city,United States,US,|,|,-71.191421|-70.986004|-70.986004|-71.191421|42.227797|42.227797|42.399542|42.399542,Massachusetts
965202697266876000,2018-02-18T12:33:50Z,35636679,Lisanagy,"Believe those with Chemical Sensitivity, Chronic Fatigue  and conditions that everyone denies. That is kindness they need from family and doctors let alone congress who can make treatment covered by medicare including P and N allergy testing.  #chronicpain RandomActsofKindnessDay",Twitter for iPhone,,,,FALSE,FALSE,2,1,chronicpain,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c9ef999877b4813e.json,Vineyard Haven,"Vineyard Haven, MA",city,United States,US,|,|,-70.62084|-70.586828|-70.586828|-70.62084|41.4245617|41.4245617|41.470139|41.470139,Massachusetts
965175627035828000,2018-02-18T10:46:16Z,1317388614,Michael_Udall,@EsportsJohn Honestly normally i will just go for a drive let it think itself to fatigue and then go back and try to sleep.,Twitter for Android,965175440108327000,3345282598,EsportsJohn,FALSE,FALSE,1,0,,,,,,,,,,,,,,3345282598,EsportsJohn,en,,,,,https://api.twitter.com/1.1/geo/id/44d207663001f00b.json,Mesa,"Mesa, AZ",city,United States,US,|,|,-111.894548|-111.5805834|-111.5805834|-111.894548|33.306275|33.306275|33.505234|33.505234,Arizona
965138687209235000,2018-02-18T08:19:29Z,29441705,KamFranklin,"I hate flu meds but I’m following the instructions. Every time I think I’m well, my fatigue hits me, and I fall back to sleep. I got a few more days of this shit.😷",Twitter for iPhone,,,,FALSE,FALSE,20,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,Texas
965090282390815000,2018-02-18T05:07:08Z,3131672584,OnTheMarcCast,@mlombardiNFL Football fatigue. Time to enjoy sports that aren’t used as fake representations of everyday society by the media.,Twitter for iPhone,965059253491790000,757924803831534000,mlombardiNFL,FALSE,FALSE,0,0,,,,,,,,,,,,,,757924803831533568,mlombardiNFL,en,,,,,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json,Philadelphia,"Philadelphia, PA",city,United States,US,|,|,-75.280284|-74.955712|-74.955712|-75.280284|39.871811|39.871811|40.13792|40.13792,Pennsylvania
965081078464766000,2018-02-18T04:30:34Z,3188743965,FragrantGrace,"Need my #B12 shot
Need to avoid flu at doctors office

Go without B12 &amp; battle #fatigue. I’m used to fatigue don’t need the #Flu2018 
@CrohnsNoMore",Twitter for iPhone,,,,FALSE,FALSE,0,0,B12|fatigue|Flu2018,,,,,,,,,,,,,405138783,CrohnsNoMore,en,,,,,https://api.twitter.com/1.1/geo/id/d049033410e9e81b.json,Mobile,"Mobile, AL",city,United States,US,|,|,-88.301598|-88.021513|-88.021513|-88.301598|30.523874|30.523874|30.843424|30.843424,Alabama
965075104433627000,2018-02-18T04:06:49Z,714867571,cjregan99,"@GavWill13 @TheWillardYears I have Pitt BB fatigue. As you know, it’s hard to be a Pitt fan.",Tweetbot for iΟS,965074406585356000,1173584454,GavWill13,FALSE,FALSE,1,0,,,,,,,,,,,,,,1173584454|62083884,GavWill13|TheWillardYears,en,,,,,https://api.twitter.com/1.1/geo/id/5e48afd17a5c49d3.json,Dormont,"Dormont, PA",city,United States,US,|,|,-80.046503|-80.028685|-80.028685|-80.046503|40.3832942|40.3832942|40.4042166|40.4042166,Pennsylvania
965072995327906000,2018-02-18T03:58:26Z,32233942,DadOfFiveKidz,@mad_typist The idea of “sequel fatigue” seems tired.,Twitter for iPhone,965023645449048000,19969758,mad_typist,FALSE,FALSE,1,0,,,,,,,,,,,,,,19969758,mad_typist,en,,,,,https://api.twitter.com/1.1/geo/id/55b4f9e5c516e0b6.json,Orlando,"Orlando, FL",city,United States,US,|,|,-81.507905|-81.2276403|-81.2276403|-81.507905|28.3882177|28.3882177|28.615139|28.615139,Florida
964997814496432000,2018-02-17T22:59:42Z,281360505,FrontProofMedia,Both fighters fatigued through ten. Eubank throwing wild shots but Groves staying controlled and picking his shots and landing the more accurate and solid shots 6-4 Groves. #GrovesEubank #boxing,Twitter for iPhone,,,,FALSE,FALSE,0,0,GrovesEubank|boxing,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5d231ed8656fcf5a.json,St Petersburg,"St Petersburg, FL",city,United States,US,|,|,-82.758209|-82.587597|-82.587597|-82.758209|27.694323|27.694323|27.8971155|27.8971155,Florida
964994001182122000,2018-02-17T22:44:33Z,260556893,lamarc2x,I lost to a nigga who played with fatigue off on 2k that’s not respectable,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,Texas
964978605959844000,2018-02-17T21:43:22Z,1975274977,DLGinTN,Matisse said he wanted painting to be like “a good armchair which provides relaxation from physical fatigue.”https://t.co/K7shsMmXve #matisse #davidhockney,Twitter Web Client,,,,FALSE,FALSE,1,0,matisse|davidhockney,,news.artnet.com/exhibitions/da…,https://t.co/K7shsMmXve,https://news.artnet.com/exhibitions/david-hockney-metropolitan-museum-1176476,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json,Memphis,"Memphis, TN",city,United States,US,|,|,-90.135782|-89.708276|-89.708276|-90.135782|34.994192|34.994192|35.2728491|35.2728491,Tennessee
