status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965638052939993000,2018-02-19T17:23:47Z,191631632,lillieflickk,My doctors appointment can’t come soon enough. Gimme all da tamiflu 😩🤕😷,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/fef01a8cb0eacb64.json,Akron,"Akron, OH",city,United States,US,|,|,-81.628444|-81.405059|-81.405059|-81.628444|40.995137|40.995137|41.166618|41.166618,Ohio
965636640277434000,2018-02-19T17:18:10Z,3523415655,pilldrbaumann,@cvspharmacy @CVSHealth why is it cheaper for me as an employee at CVS to get generic tamiflu at @Walgreens ??,Twitter for iPhone,,110775353,cvspharmacy,FALSE,FALSE,0,0,,,,,,,,,,,,,,110775353|122473388|46177695,cvspharmacy|CVSHealth|Walgreens,en,,,,,https://api.twitter.com/1.1/geo/id/f9eb63ab4f7dd5db.json,Smyrna,"Smyrna, TN",city,United States,US,|,|,-86.624429|-86.458783|-86.458783|-86.624429|35.879451|35.879451|36.029213|36.029213,Tennessee
965611824359137000,2018-02-19T15:39:33Z,766814151251419000,SweetTandTheTun,@Bezner @loriio Tamiflu and Mucinex.  Gabriel had it starting last Tuesday and with that combo only had 2.5 days of fever with congestion kept in control. Don't mess around with this flu.,Twitter for Android,965432295510479000,11810552,Bezner,FALSE,FALSE,2,0,,,,,,,,,,,,,,11810552|21610036,Bezner|loriio,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,Texas
965608510921888000,2018-02-19T15:26:23Z,642083,jpmiller03,@Walgreens - can you help me understand why Tamiflu suspension is 300 dollars (with insurance @bcbssc)?,Tweetbot for Mac,,46177695,Walgreens,FALSE,FALSE,0,0,,,,,,,,,,,,,,46177695|36671504,Walgreens|bcbssc,en,,,,,https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json,Austin,"Austin, TX",city,United States,US,30.42140608|-97.76940309,-97.76940309|30.42140608,-97.928935|-97.5805133|-97.5805133|-97.928935|30.127892|30.127892|30.5187994|30.5187994,Texas
965570008934953000,2018-02-19T12:53:24Z,833454378,bubbachu1,"Pt: *has flu*
Pt: *doesnt take the Tamiflu we give them*
Pt: *comes back 2 days later upset* 
Pt: “Yeah I’m still having flu symptoms and it’s getting worse.”

Me: https://t.co/X0J7YOw2Xv",Twitter for iPhone,,,,FALSE,FALSE,4,1,,,,,,http://pbs.twimg.com/tweet_video_thumb/DWZky-KXkAAVeLI.jpg,https://t.co/X0J7YOw2Xv,https://twitter.com/bubbachu1/status/965570008934952960/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DWZky-KXkAAVeLI.jpg,https://t.co/X0J7YOw2Xv,https://twitter.com/bubbachu1/status/965570008934952960/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0116e3dc4e449b12.json,North Liberty,"North Liberty, IA",city,United States,US,|,|,-91.651462|-91.585481|-91.585481|-91.651462|41.71899|41.71899|41.7906562|41.7906562,Iowa
965487250757833000,2018-02-19T07:24:33Z,234512449,digzmania,Day #3 of the Flu: Still running a fever of 101.4°F. I can't tell that the Tamiflu is making any difference. I still feel like crap. 😷 #Influenza #sick #fever,Twitter for Android,,,,FALSE,FALSE,0,0,Influenza|sick|fever,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e4c447e00985824a.json,O'Fallon,"O'Fallon, MO",city,United States,US,|,|,-90.772734|-90.632554|-90.632554|-90.772734|38.71256|38.71256|38.846753|38.846753,Missouri
965432500070879000,2018-02-19T03:46:59Z,748140162,Irma_Aparicio,Shoutout to the pharmacist @cvspharmacy #7453 for helping me find #Tamiflu even if was at @Walgreens.,Twitter for iPhone,,,,FALSE,FALSE,4,1,Tamiflu,,,,,,,,,,,,,110775353|46177695,cvspharmacy|Walgreens,en,,,,,https://api.twitter.com/1.1/geo/id/488da0de4c92ac8e.json,Plano,"Plano, TX",city,United States,US,|,|,-96.85743|-96.612371|-96.612371|-96.85743|32.9971507|32.9971507|33.1253341|33.1253341,Texas
965391334109532000,2018-02-19T01:03:24Z,20660535,kennhoekstra,@ShoutTheBoogie Tamiflu worked wonders. Luckily I have avoided it so far. *knock on wood*,Twitter for Android,965378846555099000,1781953057,ShoutTheBoogie,FALSE,FALSE,1,0,,,,,,,,,,,,,,1781953057,ShoutTheBoogie,en,,,,,https://api.twitter.com/1.1/geo/id/7877b7cacbcfb0fd.json,Prairie du Sac,"Prairie du Sac, WI",city,United States,US,|,|,-89.7539667|-89.7150625|-89.7150625|-89.7539667|43.2818994|43.2818994|43.3003418|43.3003418,Wisconsin
965377621390430000,2018-02-19T00:08:55Z,4886123203,thetaylornd,So I’m three hours away from my Tamiflu and I didn’t take it this morning and LET ME TELL YALL I’m suffering rn,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,Fort Worth,"Fort Worth, TX",city,United States,US,|,|,-97.538285|-97.033542|-97.033542|-97.538285|32.569477|32.569477|32.990456|32.990456,Texas
965368951386657000,2018-02-18T23:34:28Z,872845494,Haley_alexa00,Everyone please pray for me. They diagnosed me with the flu type B today. Can’t go back to work until Friday😞 Y’all please pray this tamiflu works for the best because I’m gonna miss my babies this week and I need to be better ASAP,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0063664128534363.json,Centre,"Centre, AL",city,United States,US,|,|,-85.7485221|-85.6100689|-85.6100689|-85.7485221|34.1331888|34.1331888|34.195269|34.195269,Alabama
